destination,rating,text,month,translation_status,failure_reason,sentiment_score,aspect
Penang Hill,1,"I have visited Penang Hill four times before, and today’s visit was by far the most disappointing.

At around 10:08 AM, my friend and I entered the boarding area. There was a photo-taking station, but since my friend had a flight to catch, we politely told the staff that we didn’t want to take a photo and continued walking.

A Malay female staff member suddenly shouted at us in Malay, asking why we couldn’t wait, and then called us “bodoh” (stupid). We simply turned around and looked at her, but she continued speaking to us in a rude and disrespectful manner.

No customer should ever be insulted or verbally abused. We did not cut the queue or behave disrespectfully—we simply chose not to use the optional photo service.

This incident completely ruined our visit and left a very bad impression, especially as it was my friend’s first time at Penang Hill.",1/7/2026,not_applicable,,-0.9735,crowding
Penang Hill,3,"Mega tourist spot. You pay 40 RM to get up and down the train. Once upstairs it is quite expensive and is currently being built on the square. You can walk around, but you won't miss anything if you skip this place.",1/7/2026,translated_argos,,0.1195,price
Penang Hill,3,The forest is beautiful ! Come early to the crowds! There is a call at the food court. Not everyone can speak English ! Pay attention to few seats. Everything else is fine. Portion enough prices are low.,1/7/2026,translated_argos,,0.6219,crowding
Penang Hill,3,The forest is beautiful ! Come early to the crowds! There is a call at the food court. Not everyone can speak English ! Pay attention to few seats. Everything else is fine. Portion enough prices are low.,1/7/2026,translated_argos,,0.6219,price
Penang Hill,4,Id say its worth a visit you get a nice view and you can see some monkeys there is a temple and a mosque at the top and its really peacefull towards the night(except for the bugs) time defenitly go around sunset and relax there a bit,1/7/2026,not_applicable,,0.8126,general
Penang Hill,5,I love the weather and the view,1/7/2026,not_applicable,,0.6369,general
Penang Hill,5,"Kalau datang penang hill ni mesti makan ais buah kat atas... penang hill offers you variety type of experience, not just it scenic view, but u may enjoy your coffee, foods and architectural alongside with its nature..",1/7/2026,not_applicable,,0.6486,general
Penang Hill,5,Great views and lovely nature walk.,1/7/2026,not_applicable,,0.836,general
Penang Hill,5,Verry nice place,1/7/2026,translated_argos,,0.4215,general
Penang Hill,5,"Not my first time up the hill but my first time hiking up.
Many stairs for the 1st part all the way to middle station thereafter more slopes. Slopes were easier to navigate upwards than stairs for me.

Managed to reach the top in 1hr30mins. Not too sure what's the timing like, hope it isn't that bad.

Sat morning was superb that day. Amazing weather. Nice breeze up there. Quite crowded with people as it was a weekend. 1st time experiencing such a cooling weather at the top.",1/7/2026,not_applicable,,0.9864,crowding
Penang Hill,4,"Very nice visit with a 1-year-old baby in a baby's rack.

Funicular & Parking: We arrived by car at 9 am (parking next door): zero wait for the funicular! Arrive early because tourist buses quickly fill the site. Funicular crowded on the way, but very quiet on the way back.

Activities: A bit of a bite on that day. We did The Habitat. The highest bridge was closed because of the storm (safety at the top!), but walking on the canopy was magnificent and almost deserted with the rain.

On site: There is plenty to spend the day with lots of trails, even if the marking sometimes lacks clarity.

The + : Very well equipped for families (clean toilets with changing tables).
An excellent outing I recommend!",1/7/2026,translated_argos,,0.9869,crowding
Penang Hill,4,"Very nice visit with a 1-year-old baby in a baby's rack.

Funicular & Parking: We arrived by car at 9 am (parking next door): zero wait for the funicular! Arrive early because tourist buses quickly fill the site. Funicular crowded on the way, but very quiet on the way back.

Activities: A bit of a bite on that day. We did The Habitat. The highest bridge was closed because of the storm (safety at the top!), but walking on the canopy was magnificent and almost deserted with the rain.

On site: There is plenty to spend the day with lots of trails, even if the marking sometimes lacks clarity.

The + : Very well equipped for families (clean toilets with changing tables).
An excellent outing I recommend!",1/7/2026,translated_argos,,0.9869,cleanliness
Penang Hill,5,"Penang Hill is one of those attractions that deserves a place on any Penang itinerary.

The funicular railway makes the journey to the top quick and easy, and the views across George Town, the coastline and Penang Island are spectacular. There is much more to explore at the summit than we expected, with viewing platforms, walking trails, heritage buildings, gardens, cafés and plenty of places to simply stop and enjoy the cooler mountain air.

We particularly enjoyed taking our time to walk around and explore rather than treating it as a quick trip for the view. The cooler temperature was also a welcome break from Penang’s heat and humidity.

It can become busy, particularly around the funicular railway, so arriving earlier in the day may help avoid some of the crowds. Allow at least a few hours if you want to properly experience the area rather than simply travel up, take photos and return.

A memorable Penang experience with incredible views and something for visitors of all ages. Well worth the trip.

Instagram: @gandts_world",1/7/2026,not_applicable,,0.9628,crowding
Penang Hill,5,wonderfull views for relaxing,1/7/2026,not_applicable,,0.4939,general
Penang Hill,5,Most Beautiful place in Penang . Many times I visit this hill. 💕,1/7/2026,not_applicable,,0.8588,general
Penang Hill,5,"It's a beautiful view of the top of the mountain.
I've been updating my facilities, taking pictures, taking pictures.
You can experience a park car, you can introduce the local house along the way, and you can take pictures.
Besides, the division has the opportunity to speak some Chinese.",1/7/2026,translated_argos,,0.8176,general
Penang Hill,5,"Amazing views up, on, and back down the hill.  Highly recommend going at least once.  Definitely buy the express ticket if you dislike waiting in lines.",1/7/2026,not_applicable,,0.7713,general
Penang Hill,5,"Something else from different view in Penang. Good tourist spot. Food and drinks available at the top and lower part of the hill. Breathtaking view and cooling weather temperature top of the hill. Day time, sunset and night view. Rising roughly 800 meters above sea level, it offers a cooler climate and panoramic views of the island and the mainland. It features a historic funicular railway and The Habitat, an eco-tourism park with a canopy walk through a 130-million-year-old rainforest.",1/7/2026,not_applicable,,0.743,general
